1510134,1461315,172014,1286569,2552,686,15120,230,1568566,1514335,88574,1425230,2893,686,11335,40
1516337,1438554,169073,1266880,2520,637,48810,222,1482842,1430675,81818,1348364,2797,637,23482,40
1990331,1905354,239214,1663024,3229,875,40913,260,1924145,1873311,133279,1739339,3554,875,11914,40
1416419,1359913,172944,1183168,2354,615,26977,206,1400939,1363654,85698,1277528,2689,615,12148,40
1987334,1904821,211078,1690779,3312,860,39201,264,1888993,1831337,102986,1727893,3560,860,20187,40
2116378,2038455,218446,1816730,3612,942,35379,274,2066766,2011761,112268,1898926,3954,942,10940,40
1516102,1450039,167702,1279624,2535,639,32259,231,1430705,1384986,78684,1305762,2681,639,17699,40
1232121,1164281,148795,1011783,1969,542,39827,201,1204553,1162038,73542,1088025,2227,542,18677,40
1255831,1190178,142868,1043651,2053,573,36392,197,1281034,1236673,77088,1159016,2388,573,19774,40
1140388,1077919,147637,926664,1820,493,36863,182,1128245,1083435,68124,1014832,2092,493,23734,40
721550,664841,106770,556202,1043,307,38867,130,718016,674618,50073,624089,1241,307,25211,40
1239499,1169619,132710,1034531,2012,524,36469,187,1240929,1195750,78258,1117011,2411,524,19871,40
1663485,1592022,185891,1403457,2805,697,32085,240,1546716,1492893,85538,1406831,3015,697,23375,40
767792,708630,101140,605727,1207,344,39916,141,783348,755934,48012,707476,1474,344,12923,40
27220,22057,11949,9775,13,10,3029,6,16913,13968,4608,7900,13,10,1734,6
2085971,1988598,212512,1772993,3641,925,53790,277,2014052,1950649,98162,1851949,3986,925,22739,40
2096009,2001771,210976,1787541,3660,929,36107,281,1994185,1938895,112703,1825691,3891,929,16566,40
3762301,3636943,415132,3217248,6623,1634,32264,381,3447181,3365894,166253,3199038,6866,1634,10096,40
2002300,1913941,203859,1704586,3513,898,29462,265,1948453,1890122,107989,1781609,3806,898,17220,40
3033911,2929224,278449,2646996,5538,1366,43690,344,2868858,2798457,141275,2656541,5766,1366,7615,40
1151954,1092089,128444,959954,1936,499,32033,191,1135498,1094584,62498,1031559,2199,499,20743,40
1192065,1127098,141758,983049,1956,511,39520,194,3131458,3094171,2196954,896232,2150,511,16367,40
21343,16129,5779,10007,20,10,3074,8,13780,10855,3246,7356,20,10,2098,8
1081637,1025261,137026,885620,2452,642,32797,223,1044763,997864,73764,923641,2730,642,14735,40
760320,719730,98624,619062,1687,494,22698,177,771431,747005,55389,691086,2055,494,8274,40
1028146,990439,122775,865371,2469,644,14572,218,1057406,1024720,72770,951488,2818,644,11826,40
614824,570031,88118,480050,1247,362,31000,152,565835,542056,46938,494671,1479,362,11958,40
693840,650420,90973,557678,1584,424,28126,167,708665,677220,52459,624347,1866,424,17896,40
1000341,955919,126521,827132,2349,625,22324,227,971581,940634,65401,874641,2600,625,10983,40
197141,183462,37104,145281,382,142,7786,78,236179,221717,26702,194655,538,142,9388,40
19872,13650,4793,8539,17,10,4915,9,13681,9830,3297,6269,17,10,3034,9
25814,20444,7491,12577,27,18,3706,11,19813,16079,5492,10252,27,18,2576,11
613185,578348,80644,496105,1409,349,21480,155,589130,565250,45540,519221,1572,349,12469,40
662073,623538,91995,529803,1472,385,24465,162,638799,605563,48593,556452,1663,385,19782,40
1198279,1152411,143913,1006016,2748,726,19438,234,1161336,1122998,77950,1044571,3001,726,14492,40
20037,14073,6537,7204,13,10,3969,8,16369,13005,4052,8701,13,10,2427,8
22573,14196,4739,9140,18,10,7132,9,16009,10225,3108,6861,18,10,4952,9
15740,11834,4794,6714,13,10,2629,7,10916,8453,3146,5049,13,10,1681,7
1746067,1672013,199737,1469250,4101,1050,38055,301,1638473,1584329,106758,1477121,4361,1050,19833,40
559149,526988,76200,449133,1253,346,19047,148,590852,567112,45008,521671,1507,346,12163,40
352583,326097,53733,271055,694,206,18314,107,381435,362296,33205,328683,916,206,11592,40
363259,339848,53211,285218,755,231,13970,105,391785,377882,32119,345342,986,231,5630,40
1322120,1250339,154532,1093142,2983,798,43306,250,1247496,1202609,81249,1120885,3306,798,19000,40
396040,361091,59885,299842,807,244,25371,118,432607,411781,35238,376147,1052,244,12618,40
887601,841521,114314,725175,1975,515,27078,193,883443,851618,59402,791749,2292,515,14294,40
23076,15826,6592,8882,16,10,5750,9,15737,11157,4209,6680,16,10,3708,9
664687,637081,93636,541567,1434,413,11792,168,678174,653678,51054,601969,1690,413,10435,40
276323,248322,41982,204877,534,174,20619,88,313384,295642,27482,267556,741,174,11354,38
21134,15103,5830,8970,18,10,4692,10,14905,11270,4213,6809,18,10,2733,10
2316463,2240977,251174,1986218,5660,1404,28165,353,2183807,2125025,134681,1989682,5974,1404,13688,40
22680,15405,6759,8302,14,10,4712,7,14613,10554,4139,6144,14,10,3076,7
770367,744319,111926,630505,1765,472,8637,179,759738,737789,53434,683934,2047,472,6704,40
1175808,1114546,135769,976458,2766,681,37206,232,1166159,1130547,72653,1057223,2969,681,14714,40
1865784,1800465,200032,1597334,4874,1237,25943,322,2069317,2026497,117874,1908023,5227,1237,5756,40
1604804,1537793,169290,1365607,4110,1002,33795,288,1497615,1453608,92815,1360333,4359,1002,13460,40
521060,487290,77734,407945,1167,374,20074,149,630504,609257,44896,563565,1429,374,9378,40
17029,11878,4616,6987,13,10,3838,6,11131,8232,3069,4924,13,10,2114,6
1374500,1324935,152167,1170289,3563,861,21245,266,1439589,1400367,82405,1317221,3889,861,13716,40
538073,501784,73050,427158,1231,348,23576,141,546910,528088,54898,472800,1482,348,7891,40
976835,940632,115870,822664,2571,664,14263,223,997899,968739,72345,895968,2818,664,8361,40
2188670,2125249,221748,1891882,5629,1367,19297,344,2151791,2103012,128000,1974273,5874,1367,7374,40
259405,242814,42713,198947,535,182,8840,88,281927,269121,28886,239871,725,182,6788,39
1769688,1706004,191014,1511743,4459,1089,28357,316,1602025,1557564,104655,1452354,4633,1089,11618,40
649043,611972,85197,524114,1440,395,22583,155,634477,608401,48939,559027,1689,395,13698,40
22904,17191,7108,9741,20,10,4361,10,15446,11810,4364,7182,20,10,2875,10
1221413,1163776,148893,1012531,2993,772,32131,244,1348164,1304006,82406,1220785,3318,772,18508,40
24111,17154,7075,9731,20,10,5275,10,16740,12530,4761,7511,20,10,3391,10
15884,12245,4983,6886,14,10,2409,8,11213,8909,3420,5244,14,10,1431,8
20525,13335,4137,8897,21,10,6063,10,15051,10332,2898,7202,21,10,3871,10
17536,11239,4938,6015,13,10,5162,9,12602,8393,3441,4712,13,10,3421,9
603593,571328,80940,488836,1398,356,19795,159,570987,551723,44788,506538,1578,356,8066,40
1745128,1682538,178009,1501415,4444,1083,27487,296,1883950,1838971,95417,1743091,4713,1083,12563,40
1072133,1032620,129668,900515,2589,694,14286,235,1012477,978635,68062,910110,2864,694,11227,40
1971307,1907023,223969,1679762,4962,1242,23995,333,2043804,1995865,114097,1881057,5180,1242,9657,40
50679,42323,12405,29413,64,29,5580,24,51858,45013,9692,34969,79,29,5289,22
678282,628830,96532,530530,1605,440,21340,166,823426,778343,46488,731290,1915,440,31706,40
347984,322357,54344,266763,775,224,17067,107,368132,348502,32778,315347,968,224,12204,40
1008301,965884,119571,844125,2554,613,21460,220,1026162,999788,60066,939107,2715,613,7456,40
227257,208149,36154,170948,505,167,12514,79,276444,263173,24621,238210,683,167,7570,38
188577,162246,33224,128127,343,115,21324,63,203151,180728,21831,158531,456,115,18170,36
18482,14692,5782,8624,18,10,2625,10,13307,10763,3972,6554,18,10,1667,10
1664419,1604576,175245,1426381,4084,1012,25983,289,1568908,1526508,98031,1427991,4381,1012,11094,40
61794,46605,16406,29614,63,40,10919,28,55250,45536,11566,33619,80,40,7679,26
488943,461215,64607,395124,1130,321,15880,134,596213,576021,38650,536846,1415,321,9807,40
465636,437279,64779,370994,1044,311,17558,133,492726,473306,38757,434166,1328,311,9434,40
22245,14838,5566,8941,18,10,6082,9,18433,12894,3777,8864,18,10,4618,9
39167,30599,10804,19413,48,24,6853,16,31257,24821,7824,16675,48,24,5127,16
184855,166795,30249,135595,344,121,13135,68,201408,190591,21849,168403,493,121,6515,37
1238629,1179566,144640,1032201,2868,759,26528,236,1162409,1124894,80236,1044229,3179,759,13791,40
1713856,1643734,189336,1451198,4116,1111,32425,301,1573057,1527413,102908,1424039,4474,1111,12205,40
651136,615343,83442,530117,1483,397,21519,159,622689,597866,42446,554992,1745,397,12192,40
515766,482558,69322,411437,1150,329,21109,140,519198,499519,40780,458280,1397,329,8918,40
1359262,1307564,159422,1145385,3251,851,22946,264,1276515,1239606,79839,1159319,3553,851,10257,40
1457289,1409524,156178,1250387,3525,899,16787,263,1162925,1126929,97013,1013380,3895,899,7755,40
1177878,1105644,163140,940271,3451,881,39398,263,1089484,1044169,90782,953062,3735,881,17786,40
91218,77954,20275,57045,172,76,9125,43,89339,82097,14552,67258,243,76,4281,31
528408,484145,86646,396008,1422,422,29087,159,534058,504077,52940,450811,1695,422,16587,40
490420,450144,84830,363858,1302,363,26969,156,461965,438227,43459,394459,1509,363,12124,40
1554054,1487772,209738,1275360,4789,1272,23839,326,1428041,1379392,112322,1266718,5093,1272,8730,40
792092,755339,117746,635810,2385,620,15177,209,761411,734640,64416,669885,2667,620,7604,40
18219,12230,4960,7012,17,10,4696,9,12097,8315,3169,4929,17,10,3011,9
2143646,2059996,265925,1791010,6747,1618,30479,388,1951786,1890430,144385,1745702,6984,1618,12274,40
85364,67931,18027,49361,155,58,14216,37,89682,73958,15021,58620,196,58,13341,29
128893,110160,28273,81124,269,110,13980,57,153306,136989,21522,115169,388,110,12308,36
738939,696622,111717,583174,2061,545,23019,202,685472,649927,62399,587169,2249,545,16754,40
163047,143786,34267,108687,360,141,13330,69,160595,145377,23289,121791,452,141,10286,34
728768,691196,109614,579774,1973,538,18277,197,678844,650356,59591,590395,2238,538,11195,40
15094,10850,4786,5783,13,10,2816,7,9043,6727,2885,3626,13,10,1538,7
783731,716550,118908,595876,1965,545,46525,199,2814424,2776606,63635,2712574,2309,545,17880,40
798857,757369,115849,639751,2428,608,19590,208,762240,737198,67982,668865,2727,608,5388,40
1101863,1042469,151946,888439,3249,833,30470,258,1036806,996805,80135,916361,3524,833,13827,40
477026,442872,77354,364213,1235,319,21929,148,457439,430482,42891,387215,1411,319,16057,40
20867,12926,5538,7154,18,10,6750,11,14229,9178,3774,5196,18,10,4313,11
1198838,1139741,165480,972085,3636,925,27469,272,1135468,1096191,93592,1002306,4022,925,10398,40
660013,615818,101927,512369,1782,471,27454,180,622409,591973,56388,535294,2024,471,15570,40
12275,8865,4502,4117,8,10,2149,5,7273,5361,2599,2548,8,10,1162,5
498874,463211,84242,377560,1241,378,21576,150,503015,475328,43637,431377,1572,378,15437,40
113905,95319,26139,68512,203,70,15241,53,113515,95196,17573,77325,256,70,15447,34
1522181,1454288,194564,1257294,4674,1138,30046,316,1386483,1342984,105532,1237138,4942,1138,8508,40
885375,834359,126925,705521,2572,697,26432,230,853649,822849,77327,745214,2890,697,8270,40
2024632,1949146,248828,1697401,6570,1608,22539,383,1859783,1804941,138818,1665816,6751,1608,5894,40
17312,10306,4932,5124,12,10,5446,7,10822,6841,3037,3593,12,10,3218,7
352540,315810,59065,255572,886,261,27117,120,371951,344700,38191,306225,1148,261,18510,40
1302916,1248861,179336,1067241,3975,1007,20312,291,1251091,1209138,105641,1103179,4236,1007,10379,40
14068,9059,4097,4710,11,10,3690,6,8727,6077,2590,3277,11,10,1876,6
1646857,1576601,226511,1347497,4996,1196,29117,322,1468999,1424227,115465,1308461,5226,1196,8216,40
20766,12792,5159,7369,18,10,6635,9,13738,8726,3296,5213,18,10,4229,9
661108,619738,101672,516482,1782,508,22984,175,638720,609437,54364,554765,2138,508,13433,40
1183623,1132303,154467,975629,3711,939,20196,272,1123768,1089601,89274,1000027,4021,939,5580,40
839789,799538,122763,674870,2559,703,15863,225,817666,790266,70948,719015,2866,703,5377,40
1996994,1914766,245014,1666819,6385,1578,30220,375,1822452,1769089,138881,1629882,6586,1578,5682,40
814582,768891,132248,634834,2375,605,24306,208,796946,767346,62804,704228,2710,605,10104,40
300325,271678,54571,216002,743,229,19709,112,308106,286539,34221,252032,961,229,13853,40
147738,132330,31599,100003,326,114,10553,66,163370,150046,28932,120815,435,114,8995,37
802340,769229,112465,654931,2461,636,11024,218,764261,739684,69884,669503,2744,636,5350,40
303470,274257,55919,217268,748,205,21234,110,291661,273771,30039,243425,919,205,10910,39
402120,373562,65832,306425,1038,328,16532,130,409616,390330,37565,352471,1370,328,8835,40
653270,617171,95845,519755,1908,486,19263,186,611217,590251,54582,535350,2160,486,5624,40
574319,539119,95630,441920,1578,445,19096,176,555403,531295,52636,478361,1869,445,9923,40
715544,680264,114624,563836,2051,594,14534,204,684431,659029,62277,596412,2294,594,6284,40
234455,210824,47154,162725,569,165,16607,90,249187,232707,27084,205278,718,165,10372,40
21693,15757,6601,8906,24,10,4545,13,15666,11818,4572,7023,24,10,3079,13
1787909,1720881,223788,1494436,5755,1391,20473,357,1656154,1606521,128893,1477306,5988,1391,7706,40
85031,67917,19037,48321,132,56,13979,35,72284,62419,13165,48953,162,56,7556,26
279523,256203,52789,202402,664,205,15515,111,288236,268801,33003,235492,845,205,12453,40
169479,145389,34369,110287,351,116,19118,70,168657,151234,22423,128499,433,116,13207,36
1204092,1151190,165747,983182,3684,921,21707,279,1113679,1074845,88858,985673,3935,921,10388,40
36504,27056,10138,16531,48,25,7565,20,37729,27037,7805,18954,60,25,9286,19
988991,935145,146133,786993,2932,798,26353,251,933186,894331,83802,810205,3239,798,14528,40
1093103,1045369,151065,892264,3473,868,19225,269,1035376,1002369,84737,917332,3760,868,7081,40
1536935,1465562,198613,1264432,4855,1199,31682,325,1396228,1341934,109729,1231876,5038,1199,17849,40
13071,8680,3770,4644,12,10,2696,6,8428,6007,2358,3445,12,10,1685,6
269857,247921,49386,197524,697,215,13954,99,326534,290154,32120,257738,950,215,15786,39
