187995,176945,18587,158180,419,103,10533,10
30022,23189,6054,16979,37,11,6395,6
69341,57938,9235,48523,120,31,10966,9
117647,106708,12418,94128,248,56,10501,10
293849,281955,24481,257334,647,141,11099,10
254291,234397,23318,210905,557,123,10983,10
155616,142934,29532,113157,241,63,12331,10
81175,70576,10452,59968,165,41,10356,10
80106,70534,10214,60140,166,42,9294,10
162659,150648,15395,135079,405,86,11760,10
56624,47185,8492,38521,99,31,9159,9
286450,276817,24278,252374,742,167,9320,10
5776,4216,2847,1214,1,1,1333,1
14037,9276,3718,5436,10,4,4527,4
298318,287598,23080,264409,681,161,10405,10
76708,65511,11377,53966,140,41,10972,10
184955,174165,18782,155203,430,107,10527,10
107183,92181,10008,81994,184,42,14725,10
136720,124816,15039,109605,305,75,11571,10
164172,153504,15431,137913,385,96,10426,10
5800,4268,2885,1224,1,1,1303,1
91674,80314,10509,69678,195,43,11144,10
55967,46502,8107,38212,99,25,9188,9
6266,4835,3439,1247,1,1,1240,1
172334,162113,17092,144860,402,103,9925,10
126402,113815,13418,100246,276,69,12371,10
143040,125855,14995,110705,312,77,16933,10
191874,181141,18458,162507,445,101,10490,10
255104,243654,20178,223284,569,134,11140,10
72283,62107,8608,53347,160,32,9940,10
158280,146174,16770,129254,385,100,11848,10
138115,128083,14249,113676,348,76,9773,10
4251,3842,2957,733,0,1,183,0
157575,146188,14345,131706,404,87,11188,10
166433,136482,15366,120954,366,87,29632,10
95020,84047,22956,60936,174,41,10670,10
71609,61686,10634,50891,147,35,9675,10
4884,3484,2347,997,1,1,1228,1
4831,3499,2460,903,1,1,1125,1
100777,85157,11496,73512,216,55,15408,10
158260,147057,14565,132307,341,80,10913,10
95165,84585,12335,72102,205,52,10358,10
72608,63479,9370,53926,157,32,8879,9
87156,78626,11710,66755,180,57,8326,9
162295,151923,16278,135476,390,99,10115,10
85571,76404,10916,65340,188,48,8924,9
99751,87994,11119,76711,201,49,11522,10
136134,121621,12358,109102,199,49,14286,10
184119,171213,16062,154977,329,81,12566,10
159001,142572,15296,127084,262,71,16083,10
204752,191030,15235,175614,337,70,13370,10
11260,8264,3085,5009,3,2,2752,2
32983,27669,17280,10221,11,10,5019,4
95739,83594,11716,71708,136,44,11917,9
139500,124452,12752,111502,227,48,14708,10
393161,369996,26000,343805,718,164,22813,10
147252,136122,16076,119852,240,60,10836,10
212447,197539,17952,179409,373,89,14548,10
196046,185243,20424,164630,458,102,10450,10
3570,3182,2261,754,0,1,181,0
140134,116687,14148,102373,289,77,23117,10
111841,101508,19315,82028,227,65,10022,10
153122,142972,16123,126697,367,84,9908,10
141268,131380,14818,116409,345,76,9642,10
77155,59415,9725,49534,142,33,17431,10
5335,3851,2639,1071,1,1,1278,1
138245,127509,14381,112976,335,78,10477,10
130028,119928,12248,107510,312,68,9846,10
5422,3940,2741,1048,1,1,1243,1
216257,198573,17690,180704,503,122,17453,10
44395,34968,7447,27360,73,19,9167,9
68632,58622,8710,49741,138,35,9819,10
5318,3954,2769,1025,1,1,1140,1
11910,8113,3339,4649,9,6,3558,3
85915,76506,9969,66361,185,45,9161,10
4797,3478,2328,1001,1,1,1126,1
122478,112063,12813,99097,298,67,10147,10
49334,32961,7634,25159,61,21,16084,8
5374,4119,2864,1092,1,1,999,1
217632,208071,20911,186980,546,129,9285,10
74603,65844,10180,55489,157,38,8486,10
135351,126416,16249,110009,313,84,8550,10
168716,160983,17277,143529,434,95,7475,10
20186,16272,4577,11546,25,11,3660,5
23577,18290,4985,13160,34,11,5024,5
154252,145965,16665,129156,377,94,8066,10
142328,134226,13572,120485,367,69,7837,10
70869,63166,9446,53569,152,36,7493,10
59725,51647,9454,42037,113,31,7832,9
46745,39399,7004,32237,91,21,7134,9
106929,99515,11571,87800,255,56,7180,10
139372,131280,15155,115973,331,87,7864,10
45475,39252,8205,30890,76,25,5966,8
99877,91713,11536,80022,229,60,7923,10
163103,141987,17950,123866,352,98,20828,10
46723,38319,7087,31081,86,18,8164,10
107311,99237,13242,85776,243,65,7811,10
166780,159311,16999,142152,421,97,7242,10
215908,208516,18957,189378,563,118,7092,10
28659,21914,5623,16140,37,13,6457,7
31237,3963,2768,1039,1,1,26982,1
5700,3742,2514,1091,1,1,1733,1
109606,100027,13529,86346,241,62,9330,10
192253,183965,17018,166768,501,107,8010,10
4305,3891,3037,701,0,1,171,0
80876,72760,9597,63025,183,40,7834,10
97339,89247,13664,75419,208,55,7800,10
154914,146948,14569,132212,398,81,7681,10
152403,144656,16994,127491,380,91,7487,10
5185,3781,2546,1087,1,1,1208,1
189164,181043,19551,161334,434,112,7753,10
52898,46383,8047,38174,105,31,6259,8
131786,123785,14127,109482,326,81,7704,10
33876,27983,5574,22265,62,16,5648,7
5491,3991,2784,1049,1,1,1288,1
48019,40924,7467,33321,96,25,6899,9
86218,77678,10492,67031,198,48,8309,10
117051,108455,15242,93038,274,59,8080,10
119784,110311,34044,76109,227,50,9096,10
24280,22563,20740,1672,1,1,1410,1
137785,129222,13944,115097,302,68,8275,10
74138,68091,10909,57025,165,45,5825,8
18737,17095,15523,1407,1,1,1382,1
47159,39627,8812,30667,83,25,7256,8
4733,3532,2403,995,1,1,1010,1
155668,146974,14562,132262,402,85,8411,10
4674,3431,2311,970,1,1,1015,1
131291,121996,13564,108299,331,71,9032,10
92749,83377,11334,71853,212,51,9129,10
54672,47653,9067,38444,107,30,6779,9
81611,73612,10182,63273,189,40,7752,10
164859,156720,17024,139539,416,93,7885,10
101880,94103,11145,82810,250,52,7540,10
5259,3905,2649,1121,1,1,1151,1
131987,123734,13847,109744,320,76,8017,10
5139,3877,2660,1067,1,1,1042,1
108348,101131,11667,89295,236,53,6956,9
25000,19432,5337,13959,35,11,5321,6
78999,72172,10485,61553,184,48,6592,9
4931,3684,2562,988,1,1,1039,1
117251,109501,12343,97034,285,67,7533,10
139037,131398,13591,117658,368,78,7418,10
31955,26727,6391,20182,49,21,4998,6
91118,83280,9760,73386,225,47,7610,10
4854,3609,2442,1027,1,1,1028,1
119044,111206,12800,98275,288,68,7596,10
96510,88535,11968,76404,218,60,7750,10
99489,91774,11374,80241,248,53,7469,10
19696,14725,5044,9543,21,11,4730,6
71056,64656,9193,55318,167,38,6173,9
239479,230676,67916,162603,491,115,8423,10
154553,146760,15326,131289,415,94,7567,10
6019,4763,3034,1600,1,4,1052,1
4418,3296,2239,922,1,1,940,1
3719,3327,2545,658,0,1,173,0
35748,30107,6628,23357,64,19,5433,7
3251,2904,2150,619,0,1,118,0
31620,25187,6092,18974,49,21,6242,8
116532,108001,13456,94410,287,67,8316,10
62656,55718,9372,46167,132,41,6675,9
14961,11084,3916,7031,15,6,3680,5
3169,2818,2070,619,0,1,127,0
274799,247380,24310,222919,698,164,27101,10
68246,62081,13146,48794,144,40,5955,8
119713,103485,15390,87949,271,54,15942,10
65511,57725,9830,47751,136,39,7570,10
108074,99340,12836,86366,242,73,8485,10
128284,120729,15478,105109,307,84,7289,10
17481,12010,4693,7174,15,8,5288,5
4753,3465,2358,979,1,1,1106,1
295777,287014,25403,261465,798,186,8519,10
36599,30232,6334,23755,64,17,6140,8
43050,36210,6651,29422,84,20,6630,9
116004,107550,15535,91872,259,65,8224,10
4844,3594,2441,1021,1,1,1050,1
69535,62848,9988,52732,160,45,6479,9
96946,88548,11706,76704,233,60,8181,10
175132,167160,15824,151201,478,107,7748,10
108837,101006,12464,88396,278,63,7618,10
143686,136268,13564,122545,396,79,7168,10
85420,78264,10778,67331,204,54,6939,9
160908,153692,18670,134884,408,109,7011,10
5402,4118,2907,1075,1,1,1094,1
111333,109839,108317,1389,1,1,1206,1
7840,7461,6623,690,0,1,156,0
4763,3519,2520,890,1,1,1041,1
171538,163644,29471,134044,388,88,7642,10
147341,139605,32493,106992,328,75,7490,10
310681,303013,33786,269101,805,179,7361,10
20963,15749,6186,9427,22,8,4982,5
91524,83467,13543,69788,216,46,7818,10
230747,222529,29426,192979,566,152,7992,10
4236,3836,3045,666,0,1,180,0
92774,82327,12602,69602,215,41,10208,10
194693,186863,24239,162491,494,118,7564,10
5515,4147,2975,1050,1,1,1130,1
178407,170631,21745,148767,457,97,7513,10
138121,130445,18835,111479,341,79,7438,10
103308,95615,16771,78713,226,70,7496,10
63864,56144,10970,45053,130,34,7523,9
167944,160027,19531,140366,419,89,7663,10
222700,214484,33998,180355,548,126,7956,10
87778,78512,12542,65840,204,42,9039,10
34024,28955,7892,20932,50,21,4868,6
88664,79681,13297,66253,192,51,8738,10
144855,136080,18675,117271,356,82,8479,10
5485,4144,2957,1059,1,1,1150,1
236799,228686,29803,198766,607,142,7906,10
230285,221307,26647,194503,554,136,8760,10
88956,80904,12811,67960,208,52,7817,10
90798,83328,13705,69492,210,57,7261,10
157326,149911,22431,127356,385,110,7192,9
94486,87467,15140,72198,224,65,6817,9
214463,206493,26830,179517,511,120,7727,10
109212,101274,14733,86376,260,61,7687,10
5366,4026,2863,1044,1,1,1144,1
160941,152660,18542,133984,412,85,8042,10
5210,3926,2781,1015,1,1,1095,1
70275,62822,10536,52158,155,36,7249,9
108508,101109,25229,75700,226,48,7121,10
125136,117324,15446,101742,324,55,7533,10
120221,112351,17543,94665,280,81,7603,10
146321,137594,19038,118416,347,89,8455,10
35130,28455,7873,20434,50,18,6448,8
5145,3828,2699,1012,1,1,1121,1
99801,91665,14822,76719,217,63,7900,10
156302,147887,19794,127948,388,93,8114,10
52405,45382,9717,35536,98,29,6809,9
186480,179035,22197,156704,481,110,7183,10
5255,3968,2857,982,1,1,1090,1
143559,135768,18042,117596,349,84,7542,10
192572,184635,23691,160816,476,118,7648,10
4089,3700,2923,654,0,1,171,0
182443,174247,35775,138347,448,96,7958,10
208969,201498,24986,176376,551,134,7186,10
11052,8477,4064,4283,7,7,2349,3
110078,101770,15832,85814,264,70,8114,10
4910,3783,2698,966,1,1,936,1
113983,105593,13571,91903,281,58,8152,10
77689,69668,10949,58595,123,38,7803,10
132166,124412,17599,106678,318,74,7496,10
166111,157446,21095,136210,394,107,8416,10
304927,296878,33109,263631,816,184,7786,10
185322,177652,20614,156901,448,103,7427,10
5029,3877,2737,1017,1,1,960,1
90676,83308,12320,70867,208,51,7129,10
110889,103852,14614,89108,280,65,6814,10
54231,47990,9318,38557,113,30,6050,9
5720,4359,3101,1137,1,1,1117,1
13139,9952,4434,5393,10,7,2973,4
44824,38483,8723,29634,85,25,6093,8
211523,203370,21794,181440,505,109,7861,10
204426,196633,24608,171877,526,121,7517,10
226142,218172,25777,192258,581,127,7672,10
124363,116607,18187,98273,276,77,7509,10
5713,4406,3195,1076,1,1,1120,1
129952,122980,31228,91608,284,72,6711,10
81265,73963,12565,61260,185,48,7069,10
141301,133914,18677,115107,354,90,7158,10
146747,139300,17880,121286,382,87,7194,10
193500,184511,21672,162711,509,116,8730,10
108552,100897,14116,86648,217,53,7393,10
63447,55487,11408,43935,129,29,7696,10
43260,36596,9163,27296,77,22,6436,9
115606,108514,15717,92655,274,68,6848,10
63041,55120,10538,44453,129,35,7695,10
123123,82682,13850,68704,201,56,40193,10
175297,167476,23866,143471,431,107,7598,10
48717,42182,9085,32952,93,24,6268,9
55620,49080,9945,39007,112,31,6321,9
48831,42572,9140,33314,93,27,6052,9
225030,217739,26788,190820,551,129,6958,10
134583,127510,16862,110499,340,73,6846,10
229147,221331,41698,179503,532,121,7519,10
211848,203223,42394,160688,469,112,8302,10
63955,56733,11954,44630,131,30,6950,10
5731,4271,3009,1129,1,1,1216,1
141484,134070,18580,115343,335,82,7114,10
133784,126320,15855,110328,302,59,7229,10
64311,57932,11184,46607,139,34,6101,9
222800,215747,23876,191729,557,121,6682,10
102415,95380,13286,81956,250,50,6814,9
114681,107669,15422,92125,274,63,6748,10
157196,150570,22033,128405,381,101,6399,10
99066,91811,14590,77098,229,52,7045,10
