4531650,4524330,374332,4149845,20061,4674,6878,10
10453263,10445603,866458,9578975,46376,10900,7141,10
124180,116201,15107,100959,443,100,7612,10
7225588,7218043,520985,6696897,32209,7776,7106,10
5437634,5430032,398696,5031154,24104,5682,7085,10
6069021,6061465,440381,5620926,27053,6428,7113,10
8001176,7993798,578189,7415471,35703,8447,6994,10
9371944,9362929,674296,8688478,41880,9906,8524,10
5698737,5690276,412261,5277827,25770,6065,7976,10
110880,103158,15112,87939,386,100,7328,10
3139670,3132473,288615,2843716,13589,3232,6791,10
3065553,3058282,227489,2830632,13525,3279,6794,10
113653,107024,14453,92471,435,100,6277,10
10062154,10054752,735771,9318781,45957,10743,6921,10
113860,107358,15327,91914,451,100,6136,10
6282906,6275541,442527,5832839,28133,6670,6908,10
17427204,17419839,1233078,16186532,77862,18275,6890,10
106972,99303,15331,83870,389,100,7290,10
123642,115558,13560,101884,472,100,7769,10
729891,722076,73279,648664,3079,754,7406,10
136145,121584,18698,102744,450,100,14041,10
8769901,8742230,632787,8109230,39246,9201,27101,10
1767143,1758262,135394,1622750,7759,1847,8329,10
4253977,4246645,308189,3938268,19072,4484,6815,10
2572154,2564758,214253,2350407,11159,2621,7016,10
14670127,14662264,1008491,13653567,62686,14978,7363,10
2080280,2072958,191556,1881290,9034,2166,6867,10
14155657,14148115,1006708,13141236,63305,14963,7060,10
9195576,9187819,751786,8435910,40603,9628,7056,10
2602014,2594530,189348,2405082,11433,2693,6986,10
6059207,6051663,499443,5552089,26741,6352,7009,10
7569108,7561339,648222,6912942,33281,7782,7136,10
3186732,3179154,248737,2930326,14057,3340,7017,10
12141937,12134504,864106,11270215,54244,12891,6862,10
363702,355644,33430,322100,1484,377,7568,10
7083785,7076095,591799,6484117,31013,7488,7106,10
4754411,4746868,364388,4382323,21123,4959,6961,10
6591038,6583730,472676,6110879,29421,6917,6712,10
5012188,5004797,354788,4649860,22435,5246,6792,10
5496195,5476729,450581,5025993,24239,5741,18860,10
9517108,9507465,672880,8834423,41686,9883,8912,10
7629272,7588160,570317,7017674,33422,7924,40435,10
3974521,3967403,292252,3674998,17631,4182,6499,10
5563130,5556146,397348,5158654,24795,5846,6356,10
6011953,6004644,493639,5510834,26364,6322,6727,10
5757488,5750368,477267,5272958,24663,5761,6575,10
5326082,5319358,391621,4927584,23706,5600,6146,10
3508901,3502187,286724,3215300,15522,3609,6141,10
111630,103790,14255,89425,397,100,7397,10
4974197,4967357,416778,4550407,21893,5187,6279,10
1055425,1047763,79316,968335,4681,1067,7136,10
3756976,3750080,268718,3481238,16822,3926,6347,10
2670906,2664207,191380,2472713,11977,2748,6143,10
12621255,12614501,1024070,11590282,55948,13184,6130,10
9529909,9522770,668061,8854544,42017,9858,6503,10
881849,875482,73826,801524,3852,908,5868,10
274155,265549,24012,241430,1176,250,8108,10
2693777,2687067,199548,2487405,11963,2859,6137,10
181881,174783,19900,154772,720,183,6633,10
6205323,6198519,459506,5738848,27421,6454,6260,10
5646405,5639801,406487,5233164,25186,5986,6048,10
7968842,7961873,569156,7392561,35681,8411,6429,10
1825242,1818709,131129,1687460,7856,1853,6042,10
2922658,2916038,209222,2706704,13085,3024,6082,10
329972,323075,32493,290474,1368,338,6449,10
5742566,5736007,403508,5332339,25718,5978,6030,10
127194,119246,14953,104156,508,100,7461,10
6819027,6812325,558455,6253670,29992,7034,6139,10
9691329,9684596,694310,8990127,43364,10250,6182,10
15588925,15582063,1113179,14468741,69748,16506,6292,10
8313491,8306809,593679,7712982,37173,8786,6126,10
106781,100837,14097,86634,399,100,5489,10
5188401,5181708,423676,4757852,22591,5407,6114,10
5651580,5644988,393352,5251467,25167,5792,6029,10
3094298,3087766,256493,2831162,13671,3203,6014,10
2063573,2055849,171463,1884266,9031,2136,7203,10
6188535,6181603,384374,5797035,23881,5679,6324,10
101857,94219,13646,80478,390,100,7150,10
809805,802896,59360,743423,3420,825,6469,10
15935511,15928478,1215029,14713278,71188,16768,6392,10
8234336,8227572,592950,7634469,36784,8773,6170,10
3737270,3730602,274981,3455467,16596,4010,6063,10
7240596,7233882,522547,6711163,32272,7736,6071,10
3893418,3886694,284425,3602120,17295,4164,6113,10
6717192,6710422,475089,6235204,30067,7056,6066,10
3615685,3607600,281210,3326247,16054,3767,7482,10
120927,113211,15137,97959,454,100,7231,10
5088127,5081418,362584,4718676,22773,5367,6136,10
110309,102279,14346,87813,398,100,7578,10
309618,302149,28554,273481,1290,320,6971,10
1271268,1264823,100317,1164375,5551,1291,5933,10
3785656,3779137,274963,3504021,16918,4109,5976,10
14003258,13996483,974168,13022149,63005,14885,6214,10
8829939,8823140,641040,8181918,39383,9431,6202,10
7435030,7428306,528254,6899900,33336,7811,6176,10
106404,98437,14296,84032,375,100,7449,10
6094475,6087698,431968,5655532,27285,6382,6189,10
13485036,13477068,1116333,12360562,59364,13889,7399,10
7083414,7076563,605216,6471200,31159,7450,6226,10
112796,104582,16559,87921,412,100,7740,10
9247045,9239890,656511,8583223,41411,9761,6583,10
8846318,8839535,684122,8155262,39385,9284,6235,10
5838778,5832068,418143,5413773,26050,6172,6131,10
108868,102928,13763,89031,408,100,5479,10
6728181,6721511,551228,6170105,29885,7021,6272,10
12467303,12459122,1030526,11428438,55236,12894,7632,10
3346085,3339401,242990,3096252,14957,3478,6121,10
779489,772039,69421,702487,3351,813,6980,10
8321733,8314857,588836,7725875,37367,8603,6274,10
18123508,18116660,1490449,16626029,80108,19034,6265,10
5030119,5022135,360844,4661125,22138,5318,7391,10
11823937,11815573,973357,10842074,52223,12391,7746,10
112660,105555,15405,90029,421,100,6615,10
11682654,11675735,1005825,10669784,51960,12157,6393,10
9819907,9813064,702774,9110137,43966,10325,6180,10
105470,99487,13599,85783,387,100,5545,10
6513154,6506405,506911,5999312,28679,6930,6140,10
289795,282289,27666,254491,1183,299,7033,10
3280372,3273624,233137,3040376,14712,3378,6234,10
2496773,2489323,188620,2300588,11046,2693,6911,10
7941963,7935024,642761,7292085,34893,8198,6370,10
105393,98385,13837,84431,383,100,6553,10
15196600,15189204,1116773,14072211,64651,15262,6771,10
244463,236788,24935,211744,978,242,7134,10
113438,105579,12842,92621,433,100,7435,10
7635658,7628495,557468,7070853,34162,8027,6613,10
7830374,7823657,585430,7238071,34856,8290,6121,10
542603,534464,47948,486411,2300,570,7668,10
109301,102593,12974,89506,418,100,6287,10
1808036,1801501,156028,1645355,7815,1923,6013,10
4296297,4289506,300018,3989309,18827,4387,6227,10
4513536,4506829,328009,4178670,20111,4812,6116,10
119789,112470,14082,98282,453,100,6854,10
10184962,10178019,825517,9352328,44783,10501,6394,10
6285085,6278349,477557,5800654,27896,6668,6119,10
9633319,9626596,780648,8845774,42546,10022,6135,10
9475552,9468884,684651,8784066,42264,10077,6092,10
2309347,2302813,170072,2132620,10255,2415,5956,10
7095403,7088715,573258,6515298,31430,7354,6077,10
4956438,4949735,351221,4598356,22227,5183,6131,10
4379666,4372965,315582,4057249,19503,4610,6144,10
3436473,3429525,245623,3183729,15116,3527,6370,10
